country,country_code,year,gdp_per_capita,life_expectancy,internet_usage,unemployment
Pakistan,PAK,1996,456.996961832943,60.466,0.00299,4.788
Panama,PAN,1996,3308.18430390528,72.199,0.22,14.316
Peru,PER,1996,2226.91682429265,67.85,0.246,7.07
Philippines,PHL,1996,1311.09249403865,66.691,0.0559,7.411
Poland,POL,1996,4163.51195431959,72.2463414634146,1.3,12.343
Puerto Rico (US),PRI,1996,12173.163688986,73.995,0.268,13.64
Portugal,PRT,1996,12185.0914010629,75.2609756097561,2.98,7.298
Paraguay,PRY,1996,2088.17109102236,69.05,0.0204,8.153
French Polynesia,PYF,1996,18475.7253329475,76.813,0.091,14.386
Romania,ROU,1996,1633.01064354117,69.1048780487805,0.222,6.744
Rwanda,RWA,1996,206.04911417485,42.486,0.000883,0.564
Singapore,SGP,1996,26232.866096827,76.5951219512195,8.35,3.57
El Salvador,SLV,1996,1651.31016800895,65.48,0.0864,7.229
Suriname,SUR,1996,1962.88495820295,63.079,0.226,11.017
Slovak Republic,SVK,1996,5247.70081044708,72.6536585365854,0.783,11.328
Slovenia,SVN,1996,10796.7399446283,74.4585365853658,5.07,6.879
Sweden,SWE,1996,33022.2444768661,78.9590243902439,9.04,9.547
Thailand,THA,1996,3054.65690806473,69.94,0.115,1.071
Trinidad and Tobago,TTO,1996,4427.27832448289,68.039,0.393,16.252
Turkiye,TUR,1996,4041.36210281686,70.245,0.193,6.265
Ukraine,UKR,1996,869.846069335938,67.097,0.0986,7.65
Uruguay,URY,1996,6398.43575184095,73.812,1.85,11.927
United States,USA,1996,29967.7127181749,76.0268292682927,16.4,5.451
Viet Nam,VNM,1996,337.051231790277,71.296,0.000135,1.93
Zambia,ZMB,1996,399.511304742449,45.757,0.00907,15.3
Albania,ALB,1997,728.545523729675,73.383,0.0486,14.9
Argentina,ARG,1997,8146.78710021431,73.407,0.28,14.82
Armenia,ARM,1997,505.035887057966,69.3938292682927,0.112,10.8
Australia,AUS,1997,23683.4948964934,78.4804878048781,16.4,8.362
Austria,AUT,1997,26571.7523626508,77.319512195122,9.53,5.15
Azerbaijan,AZE,1997,505.516204188336,62.953,0.0252,1.026
Belgium,BEL,1997,24820.9380503896,77.3707317073171,4.94,8.95
Bulgaria,BGR,1997,1361.40938439884,70.3512195121951,1.22,13.7
"Bahamas, The",BHS,1997,20367.5732702056,71.597,1.36,9.795
Belarus,BLR,1997,1396.44201900881,68.4609756097561,0.049,2.8
Belize,BLZ,1997,4014.40380600241,69.183,1.29,12.676
Bolivia,BOL,1997,970.351843368594,60.745,0.448,3.7
Brazil,BRA,1997,5299.39794248133,68.505,0.786,9.003
Barbados,BRB,1997,9521.57127377123,73.988,0.783,14.608
Canada,CAN,1997,21901.5628548392,78.4124390243903,15.1,9.1
Switzerland,CHE,1997,41584.441782159,79.079512195122,15.1,4.127
China,CHN,1997,786.743548510999,71.227,0.0324,1.384
Colombia,COL,1997,2873.2814350993,70.632,0.551,12.14
Cuba,CUB,1997,2306.42483397336,75.064,0.0682,7.1
Cyprus,CYP,1997,14234.2412109375,77.119,4.38,3.4
Czechia,CZE,1997,6069.38762357837,73.8248780487805,2.92,4.674
Germany,DEU,1997,27046.9565464237,77.0731707317073,6.71,9.861
Denmark,DNK,1997,32779.879045297,75.9451219512195,11.4,5.4
Algeria,DZA,1997,1628.76100561506,68.859,0.0103,25.431
Ecuador,ECU,1997,2340.76600026857,72.007,0.11,9.169
"Egypt, Arab Rep.",EGY,1997,1146.20172117634,66.207,0.0905,8.372
Spain,ESP,1997,14722.3717633536,78.6041463414634,2.8,20.698
Estonia,EST,1997,3682.95230146695,69.809756097561,5.71,10.369
Finland,FIN,1997,24682.29083271,76.8785365853659,19.5,14.967
France,FRA,1997,24169.4008102822,78.3048780487805,4.26,12.566
United Kingdom,GBR,1997,26910.1381529902,77.2109756097561,7.39,7.072
Georgia,GEO,1997,807.032285752352,69.683,0.0609,5.0
Greece,GRC,1997,13015.9175046854,78.1365853658537,1.85,10.472
Greenland,GRL,1997,19145.614890096,65.7980487804878,7.95,10.077
"Hong Kong SAR, China",HKG,1997,27330.0933613355,80.1121951219512,10.5,2.22
Honduras,HND,1997,917.272651200904,67.542,0.171,3.322
Croatia,HRV,1997,5331.02343858808,72.4951219512195,1.73,9.906
Hungary,HUN,1997,4606.0569733295,70.7024390243902,1.94,8.991
Indonesia,IDN,1997,1044.60674832472,65.774,0.195,4.684
Ireland,IRL,1997,22551.1139134126,75.9853658536585,4.09,10.191
Iceland,ISL,1997,28461.7664095122,78.8853658536585,27.5,3.72
Israel,ISR,1997,20469.4699017497,78.0,4.4,7.681
Italy,ITA,1997,21883.9872666651,78.8243902439024,2.28,11.985
Jamaica,JAM,1997,3296.91634805083,71.216,0.798,16.485
Japan,JPN,1997,35638.2319556941,80.4241463414634,9.16,3.4
Kazakhstan,KAZ,1997,1381.63593295187,63.318,0.0646,13.008
Cambodia,KHM,1997,297.59041960803,57.266,0.00584,0.638
"Korea, Rep.",KOR,1997,12821.6893313675,74.6024390243903,3.6,2.576
Kuwait,KWT,1997,16977.3895620399,75.9071463414634,2.17,0.7
Lebanon,LBN,1997,3834.0590787531,72.94,1.24,8.618
St. Lucia,LCA,1997,5282.37011402006,70.778,0.992,20.468
Sri Lanka,LKA,1997,827.035756058631,69.934,0.162,9.741
Lesotho,LSO,1997,501.981388900965,53.733,0.00558,37.941
Lithuania,LTU,1997,2844.16286797492,70.9090243902439,0.978,14.134
Luxembourg,LUX,1997,46641.6408754876,76.880487804878,7.14,2.527
Latvia,LVA,1997,2609.89308697195,69.3492682926829,2.05,14.712
"Macao SAR, China",MAC,1997,17415.6982810978,77.6463414634146,2.36,3.137
Morocco,MAR,1997,1426.30114746094,65.616,0.0216,16.665
North Macedonia,MKD,1997,1959.56073782188,72.4463414634146,0.504,36.0
Mali,MLI,1997,320.75152297828,49.086,0.0101,3.3
Malta,MLT,1997,9893.18898998688,77.7390243902439,3.92,5.0
Mongolia,MNG,1997,515.298004947316,61.414512195122,0.113,7.686
Mozambique,MOZ,1997,287.532091475389,47.8,0.0118,2.696
Malaysia,MYS,1997,4678.56390058182,72.296,2.31,2.446
Namibia,NAM,1997,2459.64511763936,55.844,0.0588,19.5
Netherlands,NLD,1997,26744.9601318097,77.7943902439024,14.1,5.511
Norway,NOR,1997,36629.0309036621,78.1426829268293,20.4,4.687
New Zealand,NZL,1997,17474.187029724,77.3341463414634,14.6,6.848
Pakistan,PAK,1997,438.030942680153,60.623,0.0275,5.812
Panama,PAN,1997,3545.97670392453,72.541,0.539,13.371
Peru,PER,1997,2300.67200774461,68.324,0.403,4.828
Philippines,PHL,1997,1273.27604875636,66.994,0.137,7.854
Poland,POL,1997,4137.00831823145,72.6463414634146,2.07,10.964
Puerto Rico (US),PRI,1997,12817.6449621352,74.674,1.33,13.801
Portugal,PRT,1997,11575.5071124358,75.4121951219512,4.95,6.571
Paraguay,PRY,1997,2078.50841313824,69.284,0.0996,5.356
Romania,ROU,1997,1577.33656023974,69.0048780487805,0.445,5.515
Singapore,SGP,1997,26375.8653668113,76.8975609756097,13.5,2.5
El Salvador,SLV,1997,1748.92111971129,66.248,0.257,7.687
San Marino,SMR,1997,37852.9810311,79.677,1.42,4.4
Suriname,SUR,1997,2067.59814938391,63.385,1.0,10.564
Slovak Republic,SVK,1997,5172.41757491248,72.7048780487805,1.17,11.882
Slovenia,SVN,1997,10436.7260661871,74.7073170731707,7.59,6.648
Sweden,SWE,1997,30324.1845796306,79.1975609756098,23.7,10.359
Eswatini,SWZ,1997,1705.39874942229,51.699,0.0885,22.5
Syrian Arab Republic,SYR,1997,940.826589804978,70.158,0.0326,0.0
Thailand,THA,1997,2473.14096982086,70.362,0.361,0.873
Trinidad and Tobago,TTO,1997,4393.94496943068,68.143,1.17,15.009
Tunisia,TUN,1997,2202.06090620956,71.67,0.0437,15.942
Turkiye,TUR,1997,4197.37636165642,70.668,0.474,6.452
Ukraine,UKR,1997,987.489807128906,67.658,0.199,8.93
Uruguay,URY,1997,7436.29342620682,73.92,3.36,11.444
United States,USA,1997,31459.1389804773,76.4292682926829,21.6,5.0
Viet Nam,VNM,1997,361.643884085566,71.67,0.00398,2.868
South Africa,ZAF,1997,3700.23554789867,60.538,1.63,35.113
Zimbabwe,ZWE,1997,750.583100340929,48.536,0.0331,6.935
Albania,ALB,1998,831.175344077295,74.357,0.065,17.7
Argentina,ARG,1998,8218.99212764682,73.412,0.831,12.649
Armenia,ARM,1998,590.239947333459,69.7993414634146,0.129,9.4
Australia,AUS,1998,21516.0403147759,78.6317073170732,30.8,7.676
Austria,AUT,1998,27212.4642905708,77.6707317073171,15.4,5.483
Azerbaijan,AZE,1998,561.906807871869,63.75,0.0375,1.13
Burundi,BDI,1998,144.456948255536,46.678,0.0158,0.558
Belgium,BEL,1998,25338.4432934904,77.4731707317073,7.89,9.322
Burkina Faso,BFA,1998,249.53173292493,50.163,0.0454,2.5
Bulgaria,BGR,1998,1820.44866449942,71.0609756097561,1.84,12.2
Bahrain,BHR,1998,11625.0343768343,74.138,3.22,43.156
"Bahamas, The",BHS,1998,21667.448821694,71.84,2.34,7.854
Belarus,BLR,1998,1511.32531567314,68.4073170731707,0.0739,2.3
Belize,BLZ,1998,4125.92539958166,68.906,2.09,14.312
Brazil,BRA,1998,5105.89246192003,68.848,1.48,10.15
Barbados,BRB,1998,10734.3637242884,74.465,1.97,12.4
Botswana,BWA,1998,2981.19639702109,52.968,0.602,20.86
Canada,CAN,1998,21024.5850687045,78.6236585365854,24.9,8.278
Switzerland,CHE,1998,42680.5867322391,79.3243902439025,24.8,3.568
Chile,CHL,1998,5419.82417297191,76.324,1.66,9.851
China,CHN,1998,835.095348597432,71.601,0.169,2.011
Cote d'Ivoire,CIV,1998,1177.37133815342,51.22,0.061,2.857
Colombia,COL,1998,2604.87166959518,70.924,1.13,15.0
Cuba,CUB,1998,2332.30656133119,75.412,0.227,6.2
Cyprus,CYP,1998,15092.828125,77.164,8.89,3.3
Czechia,CZE,1998,6526.59635780951,74.5146341463415,3.9,6.455
Germany,DEU,1998,27395.9440608051,77.4756097560976,9.88,9.787
Denmark,DNK,1998,33346.4884298957,76.1390243902439,22.7,5.039
Ecuador,ECU,1998,2284.01572847769,71.949,0.125,11.492
"Egypt, Arab Rep.",EGY,1998,1212.82259820477,66.635,0.148,8.029
Spain,ESP,1998,15382.3348573373,78.6658536585366,4.36,18.673
Estonia,EST,1998,4093.39247738765,69.3585365853659,10.8,9.51
Finland,FIN,1998,25999.9861694953,77.0907317073171,25.5,13.214
France,FRA,1998,24869.4030795939,78.6048780487805,6.32,12.074
United Kingdom,GBR,1998,28396.3523548013,77.190243902439,13.7,6.198
Georgia,GEO,1998,851.515542450841,69.787,0.103,14.53
Ghana,GHA,1998,400.366799508524,57.525,0.0322,8.2
Greece,GRC,1998,13022.9648774809,77.8390243902439,3.22,12.227
Grenada,GRD,1998,4206.28052894181,72.762,1.48,15.244
Greenland,GRL,1998,20496.578783559,66.1570731707317,14.7,11.558
"Hong Kong SAR, China",HKG,1998,25808.8609899709,80.1068292682927,14.5,4.58
Honduras,HND,1998,988.655986927253,62.432,0.301,4.019
Croatia,HRV,1998,5712.58985659548,72.3170731707317,3.27,11.392
Hungary,HUN,1998,4751.7732430202,70.5578048780488,3.89,8.925
Indonesia,IDN,1998,454.877800792123,65.942,0.255,5.459
Ireland,IRL,1998,24294.8547674007,76.1804878048781,8.1,7.699
Iceland,ISL,1998,31519.1647473126,79.6024390243903,36.3,3.069
Israel,ISR,1998,20188.8141481667,78.1487804878049,10.3,8.535
Italy,ITA,1998,22365.1837644545,78.9756097560976,4.56,12.117
Jamaica,JAM,1998,3419.49352868739,71.17,1.98,15.505
Japan,JPN,1998,32423.7556133801,80.5014634146342,13.4,4.1
Kazakhstan,KAZ,1998,1414.59289652597,63.349,0.131,13.127
Cambodia,KHM,1998,258.780953189377,57.859,0.0163,5.258
"Korea, Rep.",KOR,1998,8583.43557499234,75.0048780487805,6.78,6.811
Kuwait,KWT,1998,14066.9509572183,75.9642926829269,3.05,0.7
St. Lucia,LCA,1998,5672.51373770766,70.68,1.3,21.601
Sri Lanka,LKA,1998,847.533577843861,70.134,0.296,9.165
Lithuania,LTU,1998,3180.64498555255,71.219512195122,1.97,13.711
Luxembourg,LUX,1998,47445.3810812051,77.0170731707317,11.7,2.763
Latvia,LVA,1998,2893.79998716563,69.0121951219512,3.32,14.454
"Macao SAR, China",MAC,1998,16094.9913844594,78.2463414634146,7.0,4.511
Morocco,MAR,1998,1668.49755859375,66.008,0.142,19.122
Moldova,MDA,1998,578.734627562193,66.84,0.261,1.025
North Macedonia,MKD,1998,1875.81662735988,72.2975609756098,1.0,34.5
Malta,MLT,1998,10408.1157380149,77.5878048780488,6.5,5.1
Mongolia,MNG,1998,483.878066074871,62.0830731707317,0.146,5.939
Malawi,MWI,1998,236.045479450504,44.3,0.0181,0.0
Malaysia,MYS,1998,3294.30978444095,72.385,6.75,3.197
Nicaragua,NIC,1998,949.155373494771,64.111,0.304,7.511
Netherlands,NLD,1998,27924.281808994,77.8829268292683,22.2,4.394
Norway,NOR,1998,34803.4634058738,78.3292682926829,22.6,3.737
New Zealand,NZL,1998,14738.4455703918,78.0853658536585,31.6,7.725
Pakistan,PAK,1998,424.453697798497,61.134,0.0439,5.703
Panama,PAN,1998,3807.83868807701,72.785,2.75,14.023
Peru,PER,1998,2156.39377651613,68.724,1.19,4.971
Philippines,PHL,1998,982.865943728564,67.212,1.1,9.378
Poland,POL,1998,4533.5356551781,72.9975609756098,4.1,9.935
Puerto Rico (US),PRI,1998,14304.4049868015,74.556,2.65,13.456
Portugal,PRT,1998,12199.206385024,75.7121951219512,9.87,4.64
Paraguay,PRY,1998,1889.88455618586,69.507,0.195,4.417
Romania,ROU,1998,1852.5549693339,69.8073170731708,2.24,5.63
Russian Federation,RUS,1998,1834.86181640625,67.029756097561,0.813,12.068
Singapore,SGP,1998,21829.2737831583,77.3,19.6,3.41
El Salvador,SLV,1998,1859.73085887742,66.655,0.425,7.138
San Marino,SMR,1998,40126.93686908,79.918,1.41,4.1
Suriname,SUR,1998,2428.58641994202,63.706,1.67,10.626
Slovak Republic,SVK,1998,5560.916177503,72.5512195121951,2.69,12.421
Slovenia,SVN,1998,11131.5666628231,74.8073170731708,10.1,7.39
Sweden,SWE,1998,30605.3669074811,79.3390243902439,33.5,8.941
Thailand,THA,1998,1847.70379269771,70.703,1.09,3.404
Trinidad and Tobago,TTO,1998,4612.70900312686,68.331,2.72,14.212
Turkiye,TUR,1998,4331.02761275037,71.144,0.699,6.552
Ukraine,UKR,1998,831.336791992188,67.993,0.301,11.32
Uruguay,URY,1998,7836.89183322307,74.029,6.99,9.362
United States,USA,1998,32853.6769523009,76.5804878048781,30.1,4.511
Viet Nam,VNM,1998,361.350928411167,72.283,0.0131,2.29
South Africa,ZAF,1998,3309.60933087472,59.912,2.91,25.002
Zambia,ZMB,1998,373.084763057408,45.709,0.0302,12.0
Albania,ALB,1999,1056.34481153033,74.568,0.0814,18.4
Argentina,ARG,1999,7705.54288252851,73.683,3.28,14.051
Armenia,ARM,1999,582.669886150895,70.1989512195122,0.971,11.2
Australia,AUS,1999,20749.6443779096,78.9317073170732,40.8,6.872
Austria,AUT,1999,27078.7081612201,77.8756097560976,23.0,4.699
Azerbaijan,AZE,1999,573.893528734031,64.733,0.0992,16.252
Burundi,BDI,1999,127.51419578119,47.627,0.0392,14.0
Belgium,BEL,1999,25252.8019066564,77.619512195122,13.8,8.649
Bulgaria,BGR,1999,1660.9089125393,71.4121951219512,2.91,14.1
Bahrain,BHR,1999,12123.3534715368,74.405,4.72,41.311
"Bahamas, The",BHS,1999,24041.0933188158,72.147,3.76,7.796
Belarus,BLR,1999,1210.6117195862,67.9073170731707,0.495,6.612
Belize,BLZ,1999,4289.5277590653,68.976,4.08,12.841
Bolivia,BOL,1999,979.344494964572,61.655,0.982,3.927
Brazil,BRA,1999,3493.57192043228,69.211,2.04,11.125
Barbados,BRB,1999,11244.3087668392,74.587,2.38,10.61
Bhutan,BTN,1999,685.419830628567,62.032,0.138,1.4
Canada,CAN,1999,22315.2466731545,78.8390243902439,36.2,7.583
Switzerland,CHE,1999,41695.6912912021,79.580487804878,34.0,3.053
China,CHN,1999,881.146614068925,71.952,0.708,1.919
Colombia,COL,1999,2241.22911801216,70.913,1.7,20.06
Cuba,CUB,1999,2561.77980406838,75.719,0.315,6.3
Cyprus,CYP,1999,15287.91796875,77.572,11.3,5.532
Czechia,CZE,1999,6377.6211077224,74.6682926829268,6.83,8.702
Germany,DEU,1999,26965.4922773722,77.7268292682927,20.8,8.854
Dominica,DMA,1999,4817.18105502046,71.527,2.93,15.668
Denmark,DNK,1999,33426.2381077405,76.3414634146341,30.6,5.141
Ecuador,ECU,1999,1575.30234730971,71.92,0.823,13.961
"Egypt, Arab Rep.",EGY,1999,1268.30949160496,67.01,0.29,7.953
Spain,ESP,1999,15707.9473068138,78.7170731707317,7.09,15.475
Estonia,EST,1999,4140.93660232167,70.0634146341463,14.5,11.573
Ethiopia,ETH,1999,120.734631499865,49.486,0.0125,3.714
Finland,FIN,1999,26180.4128562349,77.2912195121951,32.3,11.693
France,FRA,1999,24576.3152254528,78.7560975609756,9.13,11.981
United Kingdom,GBR,1999,28858.0065333126,77.390243902439,21.3,6.042
Georgia,GEO,1999,673.537782887275,70.012,0.416,13.804
Ghana,GHA,1999,403.037326127273,57.835,0.105,10.1
Greece,GRC,1999,12742.5404388143,77.9878048780488,6.88,12.138
Greenland,GRL,1999,20170.322763798,65.8336585365854,21.6,9.033
"Hong Kong SAR, China",HKG,1999,25091.6665997966,80.3726829268293,21.2,6.25
Honduras,HND,1999,999.004383328908,68.005,0.574,3.849
Croatia,HRV,1999,5269.03394637289,72.6419512195122,4.41,13.559
Haiti,HTI,1999,509.578585275375,57.692,0.0707,7.2
Hungary,HUN,1999,4801.95949584162,70.6770731707317,5.86,6.929
Indonesia,IDN,1999,657.268934667018,66.001,0.444,6.358
Ireland,IRL,1999,26338.1077543817,76.0829268292683,10.9,5.804
Iceland,ISL,1999,32834.4215745364,79.3512195121951,41.3,2.178
Israel,ISR,1999,19823.2138876277,78.6585365853659,13.4,8.892
Italy,ITA,1999,22049.9990620261,79.4243902439024,14.4,11.681
Jamaica,JAM,1999,3431.56813468335,71.189,2.36,15.638
Japan,JPN,1999,36610.1683163197,80.4609756097561,21.4,4.7
Kazakhstan,KAZ,1999,1091.54727722159,63.528,0.464,13.465
Kenya,KEN,1999,433.721235701305,55.866,0.114,10.004
Cambodia,KHM,1999,286.753596443196,58.611,0.032,0.039
"Korea, Rep.",KOR,1999,11062.5019301357,75.409756097561,23.6,6.472
Kuwait,KWT,1999,15853.6264423466,76.0779512195122,4.76,0.7
St. Lucia,LCA,1999,5882.83398968649,70.692,1.93,18.092
Sri Lanka,LKA,1999,829.356379527539,70.427,0.348,8.881
Lesotho,LSO,1999,455.650054387377,50.385,0.0538,27.267
Lithuania,LTU,1999,3127.51176667183,71.5707317073171,2.92,13.388
Luxembourg,LUX,1999,50872.4492684624,77.7707317073171,17.4,2.39
Latvia,LVA,1999,3063.89794599707,69.7429268292683,4.39,13.79
Morocco,MAR,1999,1635.65673828125,66.404,0.176,13.939
Marshall Islands,MHL,1999,2257.92000318712,63.421,0.966,30.906
North Macedonia,MKD,1999,1915.39281060996,72.790243902439,1.5,32.4
Malta,MLT,1999,10609.1104477299,77.5,7.76,5.3
Mongolia,MNG,1999,448.660368337533,62.7895365853659,0.508,4.66
Malaysia,MYS,1999,3527.81581379249,72.428,12.3,3.43
Nicaragua,NIC,1999,980.219744675246,65.892,0.498,4.751
Netherlands,NLD,1999,28318.7466538357,77.8365853658537,39.2,3.622
Norway,NOR,1999,36393.2927471088,78.2829268292683,40.0,3.247
Nepal,NPL,1999,208.646667913743,62.035,0.147,1.846
New Zealand,NZL,1999,15322.2238340267,77.890243902439,41.5,7.036
Pakistan,PAK,1999,418.249257055367,61.54,0.0554,5.352
Panama,PAN,1999,3950.34144236614,73.124,3.84,11.751
Peru,PER,1999,1916.53397367908,69.302,1.95,4.367
Philippines,PHL,1999,1101.43515975318,67.503,1.43,9.428
Poland,POL,1999,4415.50067547826,73.0439024390244,5.46,12.29
Puerto Rico (US),PRI,1999,15220.9913420267,75.278,5.27,11.809
Portugal,PRT,1999,12475.2917701476,75.9634146341463,14.7,4.579
Paraguay,PRY,1999,1766.30657288259,69.774,0.382,5.343
Romania,ROU,1999,1599.90622808339,70.5121951219512,2.7,6.239
Russian Federation,RUS,1999,1330.75720214844,65.9821951219512,1.02,12.381
Saudi Arabia,SAU,1999,10452.1899400479,72.29,0.494,4.346
Singapore,SGP,1999,21796.6373891001,77.5512195121951,24.2,4.85
El Salvador,SLV,1999,1908.0804545224,67.285,0.845,7.3
San Marino,SMR,1999,41931.7951488407,80.2,42.8,2.216
Suriname,SUR,1999,1898.1801816053,64.035,1.89,13.754
Slovak Republic,SVK,1999,5651.62327514236,72.9024390243902,5.44,16.099
Slovenia,SVN,1999,11401.4906790909,75.009756097561,12.6,7.324
Sweden,SWE,1999,30968.8710702052,79.4414634146342,41.4,7.607
Syrian Arab Republic,SYR,1999,978.17453169496,70.507,0.124,7.6
Thailand,THA,1999,2033.24490520569,70.979,2.43,2.968
Tajikistan,TJK,1999,175.023764735625,63.114,0.0328,3.0
Turkmenistan,TKM,1999,545.519003106054,64.475,0.045,25.206
Trinidad and Tobago,TTO,1999,5179.08350809274,68.509,5.81,13.117
Tunisia,TUN,1999,2376.06566791596,72.344,1.6,15.205
Turkiye,TUR,1999,3973.77763854116,70.752,2.29,7.445
Ukraine,UKR,1999,631.910461425781,68.004,0.405,11.587
Uruguay,URY,1999,7370.56995453931,74.293,9.97,10.466
United States,USA,1999,34515.3902272076,76.5829268292683,35.8,4.219
Viet Nam,VNM,1999,375.994455900496,72.575,0.129,2.329
"Yemen, Rep.",YEM,1999,401.448141660801,62.275,0.0566,11.464
South Africa,ZAF,1999,3242.36830483958,59.19,4.12,25.369
Zimbabwe,ZWE,1999,582.299355588147,46.379,0.162,6.0
Aruba,ABW,2000,20681.0230269625,72.939,15.4428229480349,6.923
Albania,ALB,2000,1160.42047054038,74.826,0.114097346552109,16.8
United Arab Emirates,ARE,2000,29865.502347066,76.347,23.6253008751553,2.253
Argentina,ARG,2000,7637.01489203628,73.91,7.0386830862178,15.0
Armenia,ARM,2000,593.450581742282,72.8804878048781,1.30047002237784,11.712
Australia,AUS,2000,21908.9968019784,79.2341463414634,46.7561156116738,6.283
Austria,AUT,2000,24487.2974685956,78.1268292682927,33.7301329516915,4.687
Azerbaijan,AZE,2000,655.097249579917,65.377,0.147757575623251,11.778
Belgium,BEL,2000,23098.8865077401,77.7219512195122,29.4316916924341,6.586
Bangladesh,BGD,2000,396.670730249751,62.049,0.0710394230507683,3.27
Bulgaria,BGR,2000,1621.26210738992,71.6634146341463,5.37092346908696,16.218
Belarus,BLR,2000,1276.2880341,68.9121951219512,1.86039812615388,2.1
Bermuda,BMU,2000,56542.9569455727,78.251,42.9498600152711,2.714
Bolivia,BOL,2000,975.777060358751,62.057,1.4427635847914,4.79
Barbados,BRB,2000,11674.6736471764,74.58,3.97367835457927,9.347
Botswana,BWA,2000,3450.81180622992,52.263,2.90266662177209,15.88
Canada,CAN,2000,24271.0020563821,79.1668292682927,51.3,6.829
Switzerland,CHE,2000,38865.021939688,79.6804878048781,47.1,2.658
Chile,CHL,2000,5052.99245766325,77.128,16.6,10.399
China,CHN,2000,969.199513696287,72.288,1.77591320677415,3.707
Colombia,COL,2000,2555.00751039968,70.905,2.207532992624,20.523
Cuba,CUB,2000,2751.3817714814,75.922,0.541182548811058,5.4
Cyprus,CYP,2000,14388.3525390625,77.9,15.2553943710137,4.766
Czechia,CZE,2000,6062.92152842793,74.9682926829268,9.78052788834393,8.764
Germany,DEU,2000,23925.8559901991,77.9268292682927,30.2163466048889,7.917
